race_id,goal_order, start_number, horse_name, horse_age, weight,jockey_id,single_odds,hourse_weight,weight_change
202202011004,7,13,エリークラウン,3,54.0,01091,8.9,456,-2,3.2
202202011004,8,2,クールボス,3,53.0,01200,133.4,488,+2,22.700000000000003
202202011004,9,14,インゲニウム,3,56.0,01140,101.7,500,0,17.25
202202011004,10,7,レッドブレンナー,3,56.0,05203,6.9,472,-2,2.6500000000000004
202202011004,11,15,ジェットグリッター,3,54.0,01178,65.6,426,-2,10.149999999999999
202202011004,12,16,グンター,3,56.0,01124,98.3,464,-2,15.200000000000001
202202011004,13,8,ベルウッドスカイ,3,56.0,01030,121.4,488,-2,11.649999999999999
202202011004,14,9,ソリルーナ,3,51.0,01202,98.4,440,+2,18.45
202202011004,15,3,シェリーココ,3,54.0,01170,15.2,436,-2,3.8
202202011004,16,11,クランプ,3,54.0,01144,51.8,418,0,11.8
202202011005,1,4,ブラストウェーブ,2,54.0,01140,1.3,538,0,1.1
202202011005,2,3,イッツオンリーユー,2,54.0,00666,6.1,440,0,2.9
202202011005,3,2,トーセントラム,2,52.0,01173,54.0,418,0,13.049999999999999
202202011005,4,5,レターマイハート,2,54.0,01170,7.7,458,0,3.9
202202011005,5,1,ジャンマギアーナ,2,54.0,01095,6.4,466,0,3.0999999999999996
202202011005,6,6,フレンドキング,2,54.0,01025,72.8,444,0,22.95
202202011006,1,11,グラットンラッシー,3,54.0,01170,3.0,512,-4,1.45
202202011006,2,10,カルド,3,56.0,01095,3.7,450,+2,1.5499999999999998
202202011006,3,8,オーブラック,3,56.0,01091,2.8,500,-2,1.3
202202011006,4,1,ヒメカミノカゼ,3,51.0,01202,49.9,472,-4,7.4
202202011006,5,3,セイタード,3,56.0,01140,7.0,454,+6,2.1
202202011006,6,12,ウインオワーズ,3,55.0,01182,35.4,470,-4,5.5
202202011006,7,4,ペイシャアート,3,51.0,01177,106.6,496,-4,9.65
202202011006,8,2,ザナイトカフェ,3,56.0,01109,132.0,474,0,14.5
202202011006,9,9,アフォガート,3,56.0,01144,174.2,472,0,18.2
202202011006,10,7,レッドコーラル,3,51.0,01192,76.8,448,+6,11.95
202202011006,11,6,カラウヌ,3,52.0,01186,58.4,452,+4,11.9
202202011006,12,5,マエマエ,3,51.0,01200,15.4,432,+4,3.8
202202011007,1,5,カンティプール,3,52.0,01178,2.8,486,+6,1.15
202202011007,2,2,フォーチュンリング,7,55.0,01109,30.3,460,+6,5.550000000000001
202202011007,3,4,グランスラムアスク,3,49.0,01190,3.1,448,+2,1.5499999999999998
202202011007,4,7,ヒットザシーン,4,55.0,01091,6.8,486,+2,2.05
202202011007,5,1,クールブリエ,4,53.0,01186,7.2,470,+24,2.1
202202011007,6,8,ゴルトシュミーデ,3,52.0,01115,4.4,434,+4,1.7999999999999998
202202011007,7,3,チュウワエンジェル,4,55.0,01144,82.4,492,-10,11.55
202202011007,8,6,キャニオニング,4,52.0,01192,47.6,450,+4,11.65
202202011008,1,3,ローヴェロ,3,54.0,01170,3.8,500,-8,1.85
202202011008,2,12,アスクビックスター,3,50.0,01190,4.4,468,-12,1.8
202202011008,3,1,フームスムート,5,57.0,01091,5.1,540,-4,1.6
202202011008,4,2,タイセイマーベル,4,57.0,01095,13.3,492,-6,2.9
202202011008,5,11,デルマタモン,4,57.0,01140,10.0,516,0,2.7
202202011008,6,8,マダムシュシュ,4,54.0,01181,60.1,478,-2,9.7
202202011008,7,4,メイショウヒメゴゼ,3,50.0,01186,31.8,468,-2,7.3500000000000005
202202011008,8,5,トーセンマーク,4,54.0,01192,152.9,520,+8,26.700000000000003
202202011008,9,6,パーカッション,3,54.0,05203,4.7,546,+4,2.15
202202011008,10,9,ファインバーグ,3,54.0,01093,19.0,492,-4,6.1
202202011008,11,10,マリノプリエール,3,49.0,01177,15.5,456,+2,4.95
202202011008,12,7,クレイジーリッチ,4,54.0,01202,82.2,502,+4,17.65
202202011009,1,11,ネレイド,3,52.0,01127,4.6,440,0,1.75
202202011009,2,6,ラピカズマ,4,57.0,01144,14.8,498,-4,3.3
202202011009,3,4,ヒノクニ,3,52.0,01173,26.1,452,+4,4.55
202202011009,4,2,ディアナグラン,4,55.0,01112,122.2,482,-2,22.75
202202011009,5,7,ドグマ,3,54.0,00666,1.8,484,+6,1.25
202202011009,6,5,アウトレイジング,4,57.0,01124,68.5,424,-8,13.35
202202011009,7,1,ユキヤナギ,3,52.0,01025,35.0,448,+4,5.55
202202011009,8,3,ベストチャーム,6,55.0,05203,39.3,428,-2,6.8
202202011009,9,8,マイネルチューダ,5,57.0,01091,5.5,450,-2,1.65
202202011009,10,9,レコレータ,4,55.0,01182,20.8,482,-8,3.8499999999999996
202202011009,11,10,シューラヴァーグ,5,55.0,01178,11.7,454,+6,2.5
202202011010,1,1,アスティ,6,55.0,01091,29.8,430,+6,5.35
202202011010,2,3,スワーヴエルメ,4,56.0,01115,4.0,540,+14,1.9
202202011010,3,12,シェルビーズアイ,3,53.0,01030,6.6,468,-2,1.85
202202011010,4,5,リンフレスカンテ,4,55.0,05203,7.7,446,+2,1.75
202202011010,5,2,シュバルツボンバー,7,54.0,01124,184.5,500,0,27.15
202202011010,6,8,ウインヴァカンス,4,52.0,01186,20.4,468,+8,5.9
202202011010,7,7,ラヴィンジャー,6,53.0,01095,28.3,442,-2,5.75
202202011010,8,4,マベルロンジュ,5,53.0,01140,19.3,484,+18,4.6
202202011010,9,6,アルバーシャ,4,55.0,01144,17.2,506,-2,4.1
202202011010,10,9,ネオストーリー,5,53.0,01181,275.7,470,+4,40.5
202202011010,11,10,リーブルミノル,4,54.0,01127,61.1,480,-2,12.75
202202011010,12,13,モイ,6,51.0,01182,205.8,408,-10,28.2
202202011010,13,11,フィデル,3,54.0,00666,2.1,486,+2,1.25
202202011011,1,12,フィオリキアリ,5,55.0,00666,15.1,456,+8,4.95
202202011011,2,14,レインカルナティオ,5,57.0,01170,6.8,490,-6,2.45
202202011011,3,1,スタッドリー,4,57.0,01093,4.0,520,0,1.75
202202011011,4,4,ターキッシュパレス,5,57.0,01140,10.8,484,0,3.5
202202011011,5,7,ココニアル,5,55.0,01144,60.5,450,-8,10.899999999999999
202202011011,6,16,テンカハル,4,57.0,01182,34.4,488,-2,8.45
202202011011,7,5,モリノカンナチャン,4,55.0,01127,17.3,450,+8,5.0
202202011011,8,2,シルヴェリオ,5,57.0,05203,5.8,504,-6,2.3
202202011011,9,9,ビューティーウェイ,4,55.0,01030,8.3,430,-2,2.35
202202011011,10,3,コーストライン,4,55.0,01181,77.9,470,+10,17.1
202202011011,11,11,スパングルドスター,5,55.0,05243,71.9,442,+6,13.899999999999999
202202011011,12,8,ホウオウリアリティ,4,57.0,01095,6.3,484,+4,2.6
202202011011,13,6,アウスヴァール,4,57.0,01015,13.9,482,0,4.7
202202011011,14,15,オレンジペコ,5,55.0,01091,111.5,480,0,22.0
202202011011,15,13,ワールドヘリテージ,7,57.0,01025,38.4,464,0,8.75
202202011012,1,2,チェイスザドリーム,3,49.0,01190,1.8,464,-10,1.2000000000000002
202202011012,2,11,ダンスウィズジョイ,3,49.0,01177,4.4,444,+8,1.6
202202011012,3,8,ウキウキホリデー,4,55.0,01091,52.8,480,+1,8.149999999999999
202202011012,4,7,ニルカンタテソーロ,5,55.0,01173,108.1,448,0,14.55
202202011012,5,3,ゴールドフィンガー,4,55.0,01133,6.7,470,+18,2.0
202202011012,6,1,タガノペカ,4,53.0,01186,24.3,506,+2,5.4
202202011012,7,4,アルナージ,4,55.0,01140,63.9,456,-18,8.7
202202011012,8,6,コーリングローリー,5,57.0,01170,22.9,464,+10,3.7
202202011012,9,10,アスカロン,4,57.0,00666,8.2,484,+8,2.2
202202011012,10,9,サンキーウエスト,5,52.0,01200,73.9,462,+6,8.149999999999999
202202011012,11,12,キュウドウクン,6,57.0,01025,15.6,480,+8,4.0
202202011012,12,5,ココラ,5,52.0,01202,170.7,498,+24,25.7
202203020501,1,5,ギガバッケン,7,60.0,01149,12.8,544,-2,5.1
202203020501,2,4,プロース,6,60.0,01059,3.4,514,+6,1.4
202203020501,3,11,グレンガリー,7,60.0,01068,9.3,440,-6,3.7
202203020501,4,3,アースブレイブ,5,60.0,01023,6.6,460,0,1.95
202203020501,5,9,オノーレペスカ,6,58.0,01120,32.4,448,+2,6.1
202203020501,6,12,ラジェドール,4,60.0,01113,7.8,504,+10,2.4
202203020501,7,6,マイネルツァイト,8,60.0,01123,5.0,528,+2,1.8
202203020501,8,2,ペオース,5,60.0,01035,8.8,476,0,3.3
202203020501,9,1,コラルブラッシュ,6,60.0,01061,173.8,466,0,40.55
202203020501,10,8,ペールエール,5,60.0,01046,8.9,518,+2,3.3499999999999996
202203020501,11,7,フルートフルデイズ,5,57.0,01196,39.0,468,-8,9.25
202203020501,12,10,シゲルアライグマ,3,58.0,00727,113.9,498,-8,24.6
202203020502,1,15,ラジエル,3,54.0,05386,3.7,442,0,1.8
202203020502,2,13,フレンチギフト,3,54.0,01179,3.5,464,+4,1.5
202203020502,3,8,カリカ,3,54.0,00733,6.3,476,-2,1.9000000000000001
202203020502,4,4,カプラローラ,3,54.0,05212,5.6,462,+2,1.8
202203020502,5,1,ヴェルーリヤ,3,52.0,01188,119.2,418,0,24.75
202203020502,6,14,クロミチャン,3,54.0,01009,17.0,446,+2,4.3
202203020502,7,10,コリコ,3,54.0,00689,4.5,426,-2,2.1
202203020502,8,11,エクセレントジェム,3,51.0,01184,101.8,470,-10,14.8
202203020502,9,6,デルマワルキューレ,3,54.0,01161,82.1,418,+8,16.5
202203020502,10,2,ノーブルオーキッド,3,54.0,01118,44.2,456,+4,9.1
202203020502,11,9,イサチルウキウキ,3,54.0,01153,118.9,452,-3,19.65
202203020502,12,5,モンタナサファイア,3,54.0,01135,57.1,406,-6,9.2
202203020502,13,7,グリモワール,3,54.0,00726,83.6,486,0,27.0
202203020502,14,3,シャルムドール,3,51.0,01201,300.8,434,+8,63.25
202203020502,15,12,コロディア,3,51.0,01197,365.8,474,+7,61.85
202203020503,1,1,モントブレッチア,3,54.0,05386,2.8,444,+2,1.35
202203020503,2,2,トリプルスリル,3,56.0,01162,8.5,478,-2,3.25
202203020503,3,7,ベイビールビオ,3,56.0,01075,3.6,492,0,1.55
202203020503,4,10,ケリーズノベル,3,56.0,01179,25.1,510,0,7.7
202203020503,5,9,エーデルフォルム,3,53.0,01197,11.2,494,+6,5.0
202203020503,6,8,センジュ,3,54.0,01188,22.0,456,-4,4.2
202203020503,7,14,チャールストン,3,56.0,01143,15.1,498,-4,3.55
202203020503,8,6,オースピシャス,3,54.0,01118,29.9,450,-2,5.6
202203020503,9,5,スペシャルナンバー,3,56.0,01092,77.5,484,0,17.7
202203020503,10,11,ヤマタケコーチャン,3,56.0,00726,11.6,430,-4,3.0999999999999996
202203020503,11,12,ネオネイア,3,56.0,00422,33.3,466,0,7.85
202203020503,12,3,プレンドクエスト,3,54.0,01077,13.4,458,0,3.15
202203020503,13,15,レジェスティーナ,3,56.0,00689,34.2,536,0,10.3
202203020503,14,13,アンダーレ,3,56.0,00733,252.8,442,+6,44.099999999999994
202203020504,1,4,ジンゴイスト,7,60.0,01046,3.6,488,+4,1.65
202203020504,2,5,マイサンシャイン,6,58.0,01196,1.9,492,+8,1.35
202203020504,3,3,ポートロイヤル,6,60.0,01149,9.6,456,-14,3.7
202203020504,4,1,テトラルキア,7,60.0,01120,15.3,482,-12,4.949999999999999
202203020504,5,2,フォワードカフェ,10,61.0,01059,3.7,526,-10,2.0
202203020504,6,6,ストレイライトラン,7,60.0,01113,26.3,494,-6,7.4
202203020505,1,7,フェアエールング,2,54.0,01009,5.9,428,0,1.75
202203020505,2,8,ナンヨークリスタル,2,54.0,05212,4.2,464,0,1.6
202203020505,3,6,グランツグリーン,2,54.0,01169,12.8,414,0,3.05
202203020505,4,13,シャンボール,2,54.0,00733,30.3,470,0,5.25
202203020505,5,12,ヤングローゼス,2,54.0,05386,1.9,494,0,1.15
202203020505,6,5,ヒルズカーン,2,54.0,01143,108.4,452,0,18.25
202203020505,7,4,エルクリード,2,54.0,01179,53.2,494,0,8.5
202203020505,8,9,エルカリエンテ,2,52.0,01188,27.4,520,0,5.2
202203020505,9,3,ニシノライコウ,2,54.0,00422,18.7,476,0,3.6
202203020505,10,2,シーズオブホープ,2,54.0,01162,46.2,460,0,8.2
202203020505,11,11,テンコマンドゥール,2,54.0,01092,141.6,486,0,20.65
202203020505,12,10,シゲルヴィンセント,2,54.0,00641,184.6,494,0,29.1
202203020505,13,1,マロンアイス,2,54.0,01077,93.0,476,0,15.600000000000001
202203020506,1,12,シナジーエフェクト,2,54.0,05386,1.9,446,0,1.2000000000000002
202203020506,2,11,サルフトピッチ,2,52.0,01188,16.2,430,0,3.65
202203020506,3,5,サウザンパンチ,2,54.0,01092,13.1,418,0,2.75
202203020506,4,7,エコロヴィーガ,2,51.0,01183,6.0,474,0,1.85
202203020506,5,3,カゲマル,2,54.0,01077,10.3,478,0,2.5
202203020506,6,9,ワクワクルンルン,2,54.0,01009,8.3,450,0,2.4
202203020506,7,1,カツノテンス,2,54.0,01085,165.0,440,0,17.65
202203020506,8,13,プメハナ,2,54.0,01179,23.2,448,0,4.7
202203020506,9,8,ヨロ,2,54.0,01135,70.7,482,0,12.350000000000001
202203020506,10,10,セイウンミライズ,2,54.0,01169,24.2,458,0,4.95
202203020506,11,6,チャクラバーディ,2,54.0,01143,168.5,402,0,26.8
202203020506,12,4,オースミシエロ,2,54.0,01117,22.3,468,0,5.25
202203020507,1,8,ヨール,3,54.0,01075,2.5,438,+6,1.35
202203020507,2,9,ボンジューママ,3,54.0,01117,10.1,430,+8,2.75
202203020507,3,14,プリティーメモリー,3,54.0,01158,6.7,400,+4,2.15
202203020507,4,12,アルーリングリップ,3,54.0,01119,178.6,412,+2,27.85
202203020507,5,1,セイグッドバイ,3,54.0,01162,3.2,474,0,1.55
202203020507,6,15,タマノフィオーレ,3,52.0,01188,7.7,442,+6,2.15
202203020507,7,6,ライドオンタイム,3,54.0,00689,95.7,418,-6,12.8
202203020507,8,11,フルティージャ,3,51.0,01183,21.9,440,0,4.6
202203020507,9,16,ステラレギア,3,54.0,01161,79.9,424,-1,13.95
202203020507,10,3,キープオンラビン,3,54.0,01143,279.5,428,+2,49.2
202203020507,11,5,メイオーシャン,3,54.0,05386,34.6,464,+4,6.1
202203020507,12,10,アーストラベル,3,54.0,00422,73.8,406,-2,8.65
202203020507,13,7,ルナブリエ,3,54.0,01092,46.7,442,+4,8.100000000000001
202203020507,14,4,ラルスフェイス,3,54.0,01135,237.4,448,+4,31.75
202203020507,15,13,フミローグ,3,53.0,01184,54.4,450,+10,9.85
202203020507,16,2,キタノシェクール,3,54.0,01167,337.1,420,-10,59.0
202203020508,1,6,ケリアテソーロ,4,55.0,01092,16.3,440,-6,4.0
202203020508,2,4,ラナキラ,4,55.0,01075,7.1,456,-2,2.3
202203020508,2,15,アリシアン,3,52.0,00733,5.8,486,-10,2.05
202203020508,4,3,プラウドルック,4,55.0,01162,32.4,454,+8,8.399999999999999
202203020508,5,5,ララサンスフル,4,55.0,01179,16.7,498,0,4.75
202203020508,6,13,ブラックハート,4,53.0,01188,17.9,414,-6,4.8
202203020508,7,11,ファントムルージュ,4,52.0,01183,383.3,450,+2,64.15
202203020508,8,1,ウインクルシャープ,3,50.0,01173,19.7,450,-6,4.9
202203020508,9,10,サクラカレント,4,55.0,01077,43.4,484,+2,11.9
202203020508,10,16,メルテッドハニー,5,52.0,01197,122.8,402,-2,16.35
202203020508,11,12,ラッキークローバー,3,49.0,01184,2.6,436,+2,1.4500000000000002
202203020508,12,7,ニシノリース,4,55.0,05212,5.7,434,-4,1.9000000000000001
202203020508,13,9,ニシノコチ,3,52.0,00422,87.9,474,-4,15.45
202203020508,14,2,ショウナンアメリア,3,52.0,05386,14.4,436,-2,4.25
202203020508,15,14,インヴァネス,4,55.0,01135,53.3,450,+4,13.45
202203020508,16,8,ジェラペッシュ,5,55.0,00641,267.7,464,0,32.65
202203020509,1,10,アイアゲート,4,55.0,01092,26.3,508,0,5.25
202203020509,2,3,ヴァーンフリート,3,54.0,05386,2.0,518,+4,1.2000000000000002
202203020509,3,2,テラフォーミング,3,54.0,01077,4.9,450,-4,1.65
202203020509,4,4,オーシャンズヨリ,3,54.0,01075,3.6,466,+2,1.5
202203020509,5,1,ライリッズ,3,54.0,01179,6.6,474,-6,1.95
202203020509,6,7,パソロブレス,4,57.0,01169,50.7,490,-2,7.15
202203020509,7,8,リニュー,3,54.0,01161,21.7,442,+2,4.05
202203020509,8,5,ケッツァー,3,54.0,01009,50.1,480,0,7.0
202203020509,9,9,ガラデレオン,5,57.0,01162,147.3,496,-2,16.1
202203020509,10,6,マイネルバッカーノ,6,57.0,01201,213.9,508,+10,30.05
202203020510,1,2,ホウオウルーレット,3,54.0,01075,1.4,492,-2,1.1
202203020510,2,1,スクリーンプロセス,4,54.0,01188,31.7,532,+4,7.85
202203020510,3,8,ガルヴィハーラ,6,55.0,00422,46.3,504,+8,12.299999999999999
202203020510,4,4,リュウグウハヤブサ,5,54.0,01092,23.5,496,-6,6.45
202203020510,5,9,ターニングアップ,4,54.0,01135,60.8,470,+2,18.25
202203020510,6,3,メデタシメデタシ,5,51.0,01161,61.3,452,0,23.8
202203020510,7,10,ラフルオリータ,4,53.0,01179,8.6,488,0,4.5
202203020510,8,15,グラスデスティーノ,5,55.0,01162,21.5,480,+2,6.3999999999999995
202203020510,9,11,チェインストーリー,5,52.0,01173,11.3,510,-6,4.3
202203020510,10,7,メタスペクター,4,55.0,05212,16.0,464,0,5.8500000000000005
202203020510,11,6,アキノスマート,5,53.0,00689,85.3,498,+2,20.75
202203020510,12,5,ナーシサステソーロ,5,51.0,01117,119.9,446,-2,28.099999999999998
202203020510,13,12,デクスター,5,54.0,00733,153.3,460,-2,61.65
202203020510,14,14,ブリエヴェール,4,55.0,01169,14.6,454,-4,7.2
202203020510,15,13,スピードオブラブ,5,50.0,01184,336.5,448,-4,116.1
202203020511,1,3,アビッグチア,4,55.0,01134,8.3,512,+8,2.6
202203020511,2,9,バルトリ,5,55.0,01075,3.6,458,-4,1.6
202203020511,3,6,レッドクレオス,6,57.0,01135,25.4,472,-6,4.050000000000001
202203020511,4,2,オルダージュ,6,57.0,05386,21.5,474,-12,3.55
202203020511,5,1,オースミカテドラル,6,57.0,01179,8.7,466,+6,2.15
202203020511,6,5,ルクルト,5,57.0,05212,2.8,466,+6,1.45
202203020511,7,8,シャチ,5,57.0,01173,93.9,460,-8,9.8
202203020511,8,7,レノーア,6,55.0,01092,47.2,434,+2,6.449999999999999
202203020511,9,4,ショウナンバービー,5,55.0,01188,3.7,504,0,1.45
202203020512,1,6,ロープスピニング,3,49.0,01183,3.4,422,+2,1.65
202203020512,2,1,ルプランドル,3,52.0,01162,3.6,464,-2,1.55
202203020512,3,5,カゼノタニノアヤカ,5,55.0,05386,8.2,436,-16,2.7
202203020512,4,4,ミトグラフィア,4,52.0,01184,140.8,412,-4,24.05
202203020512,5,13,ホシフルドヒョウ,6,57.0,01158,48.2,490,-12,7.0
202203020512,6,10,エンピレオ,4,55.0,01161,4.1,460,-10,1.8
202203020512,7,7,ブロードマリー,4,55.0,01119,66.8,436,+10,10.55
202203020512,8,12,ウインラザンツ,4,57.0,01085,21.3,514,-8,5.300000000000001
202203020512,9,2,フェスティヴノンノ,4,55.0,00689,163.7,458,+2,24.95
202203020512,10,15,アイガーテソーロ,5,57.0,01167,114.8,482,-6,13.15
202203020512,11,11,ビゾンテノブファロ,4,57.0,01143,172.0,476,-18,25.549999999999997
202203020512,12,9,ワルツフォーデビー,5,57.0,05212,20.9,452,0,4.8
202203020512,13,8,ダイメイソテツ,4,54.0,01197,225.5,510,-12,31.549999999999997
202203020512,14,3,コパノフレディー,4,57.0,01179,26.9,496,0,5.5
202203020512,15,16,ニシノアンドレア,3,52.0,01188,8.7,506,0,2.8499999999999996
202203020512,16,14,ジュエルシーカー,4,55.0,01117,81.7,436,+18,12.5
202210030501,1,7,テイエムユメキュウ,2,54.0,01099,3.2,444,-6,1.35
202210030501,2,4,オバケノキンタ,2,52.0,01185,6.0,438,-4,2.05
202210030501,3,13,コウユーオモイノセ,2,54.0,01180,12.0,468,-2,3.5
202210030501,4,6,カシノサヴィ,2,54.0,00732,3.9,430,+14,1.55
202210030501,5,1,カシノスターリング,2,51.0,01199,115.6,460,-10,19.3
202210030501,6,12,ゴーツウキリシマ,2,54.0,01116,13.1,448,-8,3.15
202210030501,7,10,キリシマラッキー,2,54.0,01147,99.2,444,-4,18.95
202210030501,8,11,エイヨーチャクラ,2,54.0,00894,202.1,430,-2,37.1
202210030501,9,8,セロンテソーロ,2,50.0,01187,38.4,422,0,9.4
202210030501,10,15,テイエムハヤカケン,2,54.0,01168,4.7,494,-2,1.8
202210030501,11,9,テイエムジンキュウ,2,54.0,01171,93.6,474,-8,17.1
202210030501,12,5,カシノジャッカル,2,53.0,01176,150.2,398,0,22.2
202210030501,13,14,キスウマイ,2,54.0,01138,58.0,472,+4,9.7
202210030501,14,2,カシノロマネ,2,54.0,01165,253.1,376,+2,50.8
202210030501,15,3,カシノアルバ,2,52.0,01191,78.6,438,+2,14.5
202210030502,1,13,ラニカイ,3,54.0,01014,4.0,480,-2,1.6
202210030502,2,11,ブランアルディ,3,54.0,01088,3.1,484,+4,1.5
202210030502,3,8,ラストファンタジー,3,54.0,01126,8.8,480,-2,2.55
202210030502,4,9,アルファカリーナ,3,54.0,01163,5.7,428,+2,1.85
202210030502,5,1,クリニエールグラス,3,54.0,01171,30.1,440,0,5.800000000000001
202210030502,6,2,エイシンスマック,3,54.0,01174,9.1,430,-4,3.3499999999999996
202210030502,7,14,モズネズコ,3,52.0,01191,10.5,488,-10,3.65
202210030502,8,15,サルセル,3,54.0,01128,393.2,480,+10,71.6
202210030502,9,5,オリビアバローズ,3,54.0,01154,73.2,474,-16,11.45
202210030502,10,12,チェリーオントップ,3,54.0,01116,183.2,442,-2,35.1
202210030502,11,7,ルクスアモール,3,54.0,01168,54.7,468,0,12.6
202210030502,12,3,ソフィアコール,3,50.0,01193,24.0,422,-2,5.65
202210030502,13,16,ラティツィア,3,54.0,00732,177.0,484,0,33.05
202210030502,14,6,メイショウセロジネ,3,52.0,01185,70.7,438,-2,14.0
202210030502,15,10,ミスオタワ,3,54.0,01156,19.7,448,-18,6.7
202210030502,16,4,シエラメンテ,3,51.0,01195,220.1,476,+2,41.8
202210030503,1,6,オーダーナチュラル,3,52.0,01193,5.0,442,-4,1.95
202210030503,2,16,ダノンマイソウル,3,56.0,01163,6.6,526,+12,3.1500000000000004
202210030503,3,8,アオイゴールドワン,3,56.0,01018,2.2,464,0,1.15
202210030503,4,9,マノンルージュ,3,56.0,01116,19.8,466,+10,5.1
202210030503,5,12,サウンドエトワール,3,54.0,01125,142.4,442,-2,17.95
202210030503,6,13,チョッピー,3,54.0,01126,4.6,448,0,1.65
202210030503,7,2,ティグル,3,53.0,01172,9.6,458,+2,2.65
202210030503,8,4,アリアンロッド,3,54.0,01124,112.0,486,-4,16.0
202210030503,9,11,ロストボール,3,56.0,01165,390.3,402,0,59.2
202210030503,10,3,サンライズルーチェ,3,56.0,01168,87.5,508,-4,11.95
202210030503,11,1,フレイエ,3,53.0,01199,266.1,464,0,46.4
202210030503,12,5,オーウェンバローズ,3,56.0,01171,41.1,448,-10,8.8
202210030503,13,10,ブーケコサージュ,3,54.0,01099,137.8,422,-6,21.85
202210030503,14,15,メイマックス,3,56.0,01037,529.8,444,-6,100.30000000000001
202210030503,15,14,アスペッタティーバ,3,56.0,01154,114.4,532,0,29.299999999999997
202210030503,16,7,レッドヴェルティス,3,56.0,01174,49.4,488,-12,11.05
202210030504,1,7,ロックユアハート,3,54.0,01163,5.0,458,+6,2.15
202210030504,2,10,テイエムフェロー,3,56.0,01099,2.0,488,-4,1.1
202210030504,3,11,ピンクムーン,3,52.0,01185,7.2,428,-6,2.45
202210030504,4,3,グッドウッドガイ,3,56.0,01141,14.5,506,+6,3.5999999999999996
202210030504,5,2,ミティエラ,3,54.0,01116,22.3,496,+6,4.7
202210030504,6,9,キャプテンローレル,3,56.0,01147,122.4,458,-2,23.1
202210030504,7,12,ワンダークレイモア,3,56.0,01142,5.7,472,-2,2.25
202210030504,8,8,ユーフェイス,3,56.0,01126,31.8,490,+4,7.05
202210030504,9,4,サザンクロスナイト,3,52.0,01193,66.4,472,-2,15.3
202210030504,10,5,サンライズモストロ,3,56.0,01018,90.5,492,-18,13.55
202210030504,11,6,ニホンピロペリー,3,56.0,01124,46.2,476,+6,9.15
202210030504,12,13,スペースザリッパー,3,56.0,00732,31.9,510,-6,8.65
202210030504,13,14,メイショウベレー,3,52.0,01191,269.4,440,+2,37.900000000000006
202210030504,14,1,シンシナティ,3,53.0,01176,60.3,444,+6,18.35
202210030505,1,6,コンクシェル,2,54.0,01014,6.3,444,0,2.6500000000000004
202210030505,2,7,サトノキャサリン,2,54.0,01163,17.8,426,0,6.550000000000001
202210030505,3,3,フラッシングレート,2,54.0,01018,4.1,468,0,1.9000000000000001
202210030505,4,4,ネーブル,2,50.0,01193,20.5,452,0,6.35
202210030505,5,1,ウインターズテイル,2,54.0,01126,5.3,450,0,2.25
202210030505,6,2,エルモサミオ,2,54.0,01088,2.1,480,0,1.4
202210030505,7,5,マロンアルジャン,2,54.0,01174,38.5,444,0,10.65
202210030506,1,1,タガノタント,2,54.0,01018,4.6,510,0,1.45
202210030506,2,6,トールキン,2,54.0,01126,5.6,488,0,1.75
202210030506,3,8,ペイシャフラワー,2,50.0,01187,12.1,454,0,2.5
202210030506,4,7,タロントゥーズ,2,54.0,01088,1.9,450,0,1.2000000000000002
202210030506,5,4,ラコンチャ,2,54.0,00732,7.8,444,0,2.05
202210030506,6,5,タガノヴィクター,2,54.0,01124,16.3,478,0,3.35
202210030506,7,2,エスオールージュ,2,52.0,01185,111.6,448,0,14.55
202210030506,8,3,カシノニケ,2,54.0,01141,95.7,462,0,12.45
202210030507,1,11,バレエマスター,3,56.0,01116,15.5,464,-8,3.65
202210030507,2,8,ルージュラジョア,3,54.0,01088,2.1,452,0,1.15
202210030507,3,2,エルゲルージ,3,56.0,01163,2.8,500,-10,1.35
202210030507,4,9,ヴァレプロフォンダ,3,56.0,01018,8.4,496,+4,2.55
202210030507,5,13,スタローン,3,52.0,01193,16.5,474,+8,4.449999999999999
202210030507,6,18,バクシンフォワード,3,56.0,01180,59.3,454,0,7.75
202210030507,7,12,ニシノクレセント,3,56.0,00732,14.3,502,-6,3.05
202210030507,8,3,アイスソード,3,53.0,01199,272.7,446,+2,35.35
202210030507,9,15,ムーンスター,3,54.0,01102,222.8,424,-6,22.6
202210030507,10,5,スタニングスター,3,54.0,01014,22.6,422,-6,5.2
202210030507,11,7,レイワガンタン,3,55.0,01176,219.1,458,-6,34.8
202210030507,12,10,ロードレアル,3,56.0,01142,271.6,460,-8,37.55
202210030507,13,16,メイショウカミヨシ,3,54.0,01168,298.1,442,+4,40.35
202210030507,14,4,ラヴァーズリング,3,54.0,01128,419.0,472,-2,58.800000000000004
202210030507,15,1,カリグラフィー,3,54.0,01130,304.6,456,-10,46.2
202210030507,16,17,シャルムランプ,3,52.0,01191,264.3,408,-2,49.8
202210030507,17,6,メイショウコウヨウ,3,54.0,01147,229.8,416,-8,16.95
202210030507,18,14,ホープインザダーク,3,56.0,01160,37.2,516,+6,10.9
202210030508,1,13,ヒロノシュン,3,54.0,01018,3.5,484,-6,1.55
202210030508,2,1,スーパーチーフ,3,54.0,01163,7.6,480,-6,2.25
202210030508,3,3,ウインアウォード,3,54.0,01154,32.7,514,-8,7.05
202210030508,4,6,ニホンピロハーバー,4,57.0,01116,28.8,490,0,5.75
